Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
2023.0,Porsche,911 Carrera Cabriolet,Minicompact,3.0,6.0,AM8,Z,13.1,9.8,11.6,24.0,275.0,4.0,5.0
2023.0,Porsche,911 Carrera 4 Cabriolet,Minicompact,3.0,6.0,AM8,Z,13.1,9.7,11.6,24.0,264.0,4.0,5.0
2023.0,Porsche,911 Carrera T,Minicompact,3.0,6.0,AM8,Z,13.1,9.8,11.6,24.0,264.0,4.0,5.0
2023.0,Porsche,911 Carrera T,Minicompact,3.0,6.0,M7,Z,13.8,9.3,11.8,24.0,269.0,4.0,5.0
2023.0,Porsche,911 Carrera S,Minicompact,3.0,6.0,AM8,Z,12.9,10.2,11.7,24.0,274.0,4.0,5.0
2023.0,Porsche,911 Carrera S,Minicompact,3.0,6.0,M7,Z,12.8,9.4,11.3,25.0,264.0,4.0,5.0
2023.0,Porsche,911 Carrera 4S,Minicompact,3.0,6.0,AM8,Z,13.0,10.2,11.8,24.0,271.0,4.0,5.0
2023.0,Porsche,911 Carrera 4S,Minicompact,3.0,6.0,M7,Z,13.8,9.3,11.8,24.0,266.0,4.0,5.0
2023.0,Porsche,911 Carrera S Cabriolet,Minicompact,3.0,6.0,AM8,Z,12.9,10.2,11.7,24.0,273.0,4.0,5.0
2023.0,Porsche,911 Carrera S Cabriolet,Minicompact,3.0,6.0,M7,Z,13.8,9.4,11.8,24.0,275.0,4.0,5.0
2023.0,Porsche,911 Carrera 4S Cabriolet,Minicompact,3.0,6.0,AM8,Z,12.8,10.2,11.7,24.0,270.0,4.0,5.0
2023.0,Porsche,911 Carrera 4S Cabriolet,Minicompact,3.0,6.0,M7,Z,13.8,9.8,12.0,24.0,269.0,4.0,5.0
2023.0,Porsche,911 Carrera GTS,Minicompact,3.0,6.0,AM8,Z,13.8,10.1,12.1,23.0,275.0,4.0,5.0
2023.0,Porsche,911 Carrera GTS,Minicompact,3.0,6.0,M7,Z,13.5,9.8,11.9,24.0,273.0,4.0,5.0
2023.0,Porsche,911 Carrera 4 GTS,Minicompact,3.0,6.0,AM8,Z,13.8,10.1,12.1,23.0,275.0,4.0,5.0
2023.0,Porsche,911 Carrera 4 GTS,Minicompact,3.0,6.0,M7,Z,13.8,10.2,12.2,23.0,281.0,4.0,5.0
2023.0,Porsche,911 Carrera GTS Cabriolet,Minicompact,3.0,6.0,AM8,Z,13.8,10.2,12.2,23.0,272.0,4.0,5.0
2023.0,Porsche,911 Carrera GTS Cabriolet,Minicompact,3.0,6.0,M7,Z,13.8,9.6,11.9,24.0,272.0,4.0,5.0
2023.0,Porsche,911 Carrera 4 GTS Cabriolet,Minicompact,3.0,6.0,AM8,Z,13.7,10.7,12.3,23.0,284.0,4.0,5.0
2023.0,Porsche,911 Carrera 4 GTS Cabriolet,Minicompact,3.0,6.0,M7,Z,14.7,10.2,12.7,22.0,284.0,4.0,5.0
2023.0,Porsche,911 Dakar,Minicompact,3.0,6.0,AM8,Z,14.7,9.8,12.5,23.0,284.0,4.0,5.0
2023.0,Porsche,911 GT3,Two-seater,4.0,6.0,AM7,Z,15.6,12.7,14.3,20.0,334.0,3.0,3.0
2023.0,Porsche,911 GT3,Two-seater,4.0,6.0,M6,Z,17.0,13.1,15.2,19.0,349.0,3.0,3.0
2023.0,Porsche,911 GT3 RS,Two-seater,4.0,6.0,AM7,Z,16.8,13.0,15.1,19.0,354.0,3.0,3.0
2023.0,Porsche,911 GT3 Touring,Two-seater,4.0,6.0,AM7,Z,15.7,12.7,14.4,20.0,335.0,3.0,3.0
2023.0,Porsche,911 GT3 Touring,Two-seater,4.0,6.0,M6,Z,16.9,13.1,15.2,19.0,348.0,3.0,3.0
2023.0,Porsche,911 Sport Classic,Minicompact,3.7,6.0,M7,Z,16.0,11.0,13.7,21.0,321.0,3.0,5.0
2023.0,Porsche,911 Targa 4,Minicompact,3.0,6.0,AM8,Z,13.1,9.8,11.6,24.0,261.0,4.0,5.0
2023.0,Porsche,911 Targa 4S,Minicompact,3.0,6.0,AM8,Z,13.1,10.2,11.8,24.0,264.0,4.0,5.0
2023.0,Porsche,911 Targa 4S,Minicompact,3.0,6.0,M7,Z,13.7,9.8,11.9,24.0,274.0,4.0,5.0
2023.0,Porsche,911 Targa 4 GTS,Minicompact,3.0,6.0,AM8,Z,13.6,10.7,12.3,23.0,283.0,4.0,5.0
2023.0,Porsche,911 Targa 4 GTS,Minicompact,3.0,6.0,M7,Z,14.7,10.2,12.7,22.0,284.0,4.0,5.0
2023.0,Porsche,911 Turbo,Minicompact,3.7,6.0,AM8,Z,15.2,11.9,13.7,21.0,321.0,3.0,5.0
2023.0,Porsche,911 Turbo Cabriolet,Minicompact,3.7,6.0,AM8,Z,15.6,11.8,13.9,20.0,320.0,3.0,5.0
2023.0,Porsche,911 Turbo S,Minicompact,3.7,6.0,AM8,Z,15.3,11.8,13.7,21.0,316.0,3.0,5.0
2023.0,Porsche,911 Turbo S Cabriolet,Minicompact,3.7,6.0,AM8,Z,16.0,11.8,14.1,20.0,325.0,3.0,5.0
2023.0,Porsche,Cayenne,Sport utility vehicle: Standard,3.0,6.0,AS8,Z,13.8,10.7,12.4,23.0,281.0,4.0,5.0
2023.0,Porsche,Cayenne Coupe,Sport utility vehicle: Standard,3.0,6.0,AS8,Z,13.8,10.7,12.4,23.0,281.0,4.0,5.0
2023.0,Porsche,Cayenne S,Sport utility vehicle: Standard,2.9,6.0,AS8,Z,15.7,11.2,13.7,21.0,305.0,4.0,5.0
2023.0,Porsche,Cayenne S Coupe,Sport utility vehicle: Standard,2.9,6.0,AS8,Z,14.4,11.2,13.0,22.0,305.0,4.0,5.0
2023.0,Porsche,Cayenne GTS,Sport utility vehicle: Standard,4.0,8.0,AS8,Z,15.8,11.9,14.0,20.0,327.0,3.0,3.0
2023.0,Porsche,Cayenne GTS Coupe,Sport utility vehicle: Standard,4.0,8.0,AS8,Z,15.2,12.4,14.0,20.0,319.0,3.0,3.0
2023.0,Porsche,Cayenne Turbo,Sport utility vehicle: Standard,4.0,8.0,AS8,Z,16.8,12.4,14.8,19.0,330.0,3.0,3.0
2023.0,Porsche,Cayenne Turbo Coupe,Sport utility vehicle: Standard,4.0,8.0,AS8,Z,15.9,12.0,14.1,20.0,330.0,3.0,3.0
2023.0,Porsche,Cayenne Turbo GT,Sport utility vehicle: Standard,4.0,8.0,AS8,Z,16.8,12.4,14.8,19.0,334.0,3.0,3.0
2023.0,Porsche,Macan,Sport utility vehicle: Small,2.0,4.0,AM7,Z,12.4,9.3,11.0,26.0,252.0,5.0,5.0
2023.0,Porsche,Macan T,Sport utility vehicle: Small,2.0,4.0,AM7,Z,12.2,9.6,11.0,26.0,259.0,4.0,5.0
2023.0,Porsche,Macan S,Sport utility vehicle: Small,2.9,6.0,AM7,Z,13.8,10.1,12.2,23.0,276.0,4.0,5.0
2023.0,Porsche,Macan GTS,Sport utility vehicle: Small,2.9,6.0,AM7,Z,13.5,10.7,12.2,23.0,281.0,4.0,5.0
2023.0,Porsche,Panamera 4,Full-size,2.9,6.0,AM8,Z,12.8,9.8,11.5,25.0,265.0,4.0,5.0
2023.0,Porsche,Panamera 4 Executive,Full-size,2.9,6.0,AM8,Z,13.8,10.2,12.2,23.0,271.0,4.0,5.0
2023.0,Porsche,Panamera 4 ST,Full-size,2.9,6.0,AM8,Z,12.8,10.2,11.7,24.0,267.0,4.0,5.0
2023.0,Porsche,Panamera 4S,Full-size,2.9,6.0,AM8,Z,12.8,9.8,11.4,25.0,266.0,4.0,5.0
2023.0,Porsche,Panamera 4S Executive,Full-size,2.9,6.0,AM8,Z,13.8,10.2,12.2,23.0,280.0,4.0,5.0
2023.0,Porsche,Panamera 4S ST,Full-size,2.9,6.0,AM8,Z,13.8,10.2,12.2,23.0,280.0,4.0,5.0
2023.0,Porsche,Panamera GTS,Full-size,4.0,8.0,AM8,Z,15.7,11.2,13.7,21.0,303.0,4.0,3.0
2023.0,Porsche,Panamera GTS ST,Full-size,4.0,8.0,AM8,Z,15.7,11.8,13.9,20.0,312.0,4.0,3.0
2023.0,Porsche,Panamera Turbo S,Full-size,4.0,8.0,AM8,Z,15.3,11.2,13.5,21.0,315.0,4.0,3.0
2023.0,Porsche,Panamera Turbo S Executive,Full-size,4.0,8.0,AM8,Z,15.3,11.2,13.5,21.0,315.0,4.0,3.0
2023.0,Porsche,Panamera Turbo S ST,Full-size,4.0,8.0,AM8,Z,15.3,11.2,13.5,21.0,315.0,4.0,3.0
2023.0,Ram,1500 eTorque,Pickup truck: Standard,3.6,6.0,A8,X,11.9,9.4,10.8,26.0,253.0,5.0,7.0
2023.0,Ram,1500 eTorque,Pickup truck: Standard,5.7,8.0,A8,X,13.0,10.0,11.7,24.0,275.0,4.0,5.0
2023.0,Ram,1500 4X4 EcoDiesel,Pickup truck: Standard,3.0,6.0,A8,D,11.1,8.0,9.7,29.0,260.0,4.0,1.0
2023.0,Ram,1500 4X4 eTorque,Pickup truck: Standard,3.6,6.0,A8,X,12.1,9.7,11.0,26.0,259.0,4.0,7.0
2023.0,Ram,1500 4X4,Pickup truck: Standard,5.7,8.0,A8,X,16.1,11.0,13.8,20.0,325.0,3.0,5.0
2023.0,Ram,1500 4X4 eTorque,Pickup truck: Standard,5.7,8.0,A8,X,13.5,10.5,12.1,23.0,284.0,4.0,5.0
2023.0,Ram,1500 Classic,Pickup truck: Standard,3.6,6.0,A8,X,13.6,9.5,11.7,24.0,276.0,4.0,7.0
2023.0,Ram,1500 Classic,Pickup truck: Standard,5.7,8.0,A8,X,16.1,11.1,13.8,20.0,322.0,3.0,5.0
2023.0,Ram,1500 Classic 4X4,Pickup truck: Standard,3.6,6.0,A8,X,14.5,10.1,12.5,23.0,294.0,4.0,7.0
2023.0,Ram,1500 Classic 4X4,Pickup truck: Standard,5.7,8.0,A8,X,16.2,11.6,14.1,20.0,330.0,3.0,5.0
2023.0,Rolls-Royce,Cullinan,Station wagon: Mid-size,6.7,12.0,AS8,Z,20.1,12.4,16.6,17.0,389.0,2.0,3.0
2023.0,Rolls-Royce,Cullinan Black Badge,Station wagon: Mid-size,6.7,12.0,AS8,Z,20.1,12.4,16.6,17.0,389.0,2.0,3.0
2023.0,Rolls-Royce,Ghost,Full-size,6.7,12.0,AS8,Z,19.9,12.7,16.7,17.0,388.0,2.0,3.0
2023.0,Rolls-Royce,Ghost Black Badge,Full-size,6.7,12.0,AS8,Z,19.9,12.7,16.7,17.0,388.0,2.0,3.0
2023.0,Rolls-Royce,Ghost Extended,Full-size,6.7,12.0,AS8,Z,19.9,12.7,16.7,17.0,388.0,2.0,3.0
2023.0,Rolls-Royce,Phantom,Full-size,6.7,12.0,AS8,Z,20.2,13.1,17.0,17.0,397.0,2.0,3.0
2023.0,Rolls-Royce,Phantom Extended,Full-size,6.7,12.0,AS8,Z,20.2,13.1,17.0,17.0,397.0,2.0,3.0
2023.0,Subaru,Ascent AWD,Sport utility vehicle: Standard,2.4,4.0,AV8,X,12.3,9.4,11.0,26.0,256.0,5.0,5.0
2023.0,Subaru,BRZ,Minicompact,2.4,4.0,AS6,Z,11.0,7.7,9.5,30.0,224.0,5.0,3.0
2023.0,Subaru,BRZ,Minicompact,2.4,4.0,M6,Z,12.0,8.8,10.5,27.0,247.0,5.0,3.0
2023.0,Subaru,Crosstrek AWD,Sport utility vehicle: Small,2.0,4.0,AV8,X,8.5,7.0,7.9,36.0,184.0,6.0,7.0
2023.0,Subaru,Crosstrek AWD,Sport utility vehicle: Small,2.0,4.0,M6,X,10.5,8.1,9.4,30.0,220.0,5.0,7.0
2023.0,Subaru,Crosstrek AWD,Sport utility vehicle: Small,2.5,4.0,AV8,X,8.8,7.0,8.0,35.0,187.0,6.0,7.0
2023.0,Subaru,Forester AWD,Sport utility vehicle: Small,2.5,4.0,AV7,X,9.0,7.2,8.2,34.0,192.0,6.0,7.0
2023.0,Subaru,Forester Wilderness AWD,Sport utility vehicle: Small,2.5,4.0,AV8,X,9.5,8.3,9.0,31.0,210.0,5.0,7.0
2023.0,Subaru,Impreza 5-Door AWD,Station wagon: Small,2.0,4.0,AV7,X,8.4,6.6,7.6,37.0,178.0,6.0,7.0
2023.0,Subaru,Impreza 5-Door AWD,Station wagon: Small,2.0,4.0,M5,X,10.1,7.7,9.0,31.0,211.0,5.0,7.0
2023.0,Subaru,Legacy AWD,Full-size,2.4,4.0,AV8,X,10.1,7.5,9.0,31.0,209.0,5.0,6.0
2023.0,Subaru,Legacy AWD,Full-size,2.5,4.0,AV8,X,8.7,6.7,7.8,36.0,183.0,6.0,7.0
2023.0,Subaru,Outback AWD,Sport utility vehicle: Small,2.4,4.0,AV8,X,10.6,8.1,9.5,30.0,221.0,5.0,6.0
2023.0,Subaru,Outback AWD,Sport utility vehicle: Small,2.5,4.0,AV8,X,9.2,7.3,8.3,34.0,195.0,6.0,7.0
2023.0,Subaru,Outback Wilderness AWD,Sport utility vehicle: Small,2.4,4.0,AV8,X,11.0,9.0,10.1,28.0,235.0,5.0,6.0
2023.0,Subaru,WRX AWD,Mid-size,2.4,4.0,AV8,Z,12.7,9.4,11.2,25.0,262.0,4.0,3.0
2023.0,Subaru,WRX AWD,Mid-size,2.4,4.0,M6,Z,12.3,9.0,10.8,26.0,254.0,5.0,3.0
2023.0,Toyota,4Runner 4WD,Sport utility vehicle: Standard,4.0,6.0,AS5,X,14.9,12.6,13.8,20.0,323.0,3.0,5.0
2023.0,Toyota,4Runner 4WD (Part-Time 4WD),Sport utility vehicle: Standard,4.0,6.0,AS5,X,14.8,12.5,13.8,20.0,320.0,3.0,5.0
2023.0,Toyota,Camry SE,Mid-size,2.5,4.0,AS8,X,8.5,6.1,7.4,38.0,174.0,6.0,7.0
2023.0,Toyota,Camry XSE V6/TRD,Mid-size,3.5,6.0,AS8,X,10.8,7.6,9.4,30.0,220.0,5.0,5.0
2023.0,Toyota,Camry AWD SE,Mid-size,2.5,4.0,AS8,X,9.4,6.8,8.2,34.0,192.0,6.0,6.0
2023.0,Toyota,Camry AWD XSE,Mid-size,2.5,4.0,AS8,X,9.5,7.0,8.4,34.0,195.0,6.0,6.0
2023.0,Toyota,Corolla (1-mode),Compact,2.0,4.0,AV10,X,7.4,5.7,6.7,42.0,158.0,7.0,7.0
2023.0,Toyota,Corolla (3-mode),Compact,2.0,4.0,AV10,X,7.6,5.9,6.8,42.0,160.0,7.0,7.0
2023.0,Toyota,Corolla Hatchback,Compact,2.0,4.0,AV10,X,7.5,5.9,6.8,42.0,159.0,7.0,7.0
2023.0,Toyota,Corolla Cross,Sport utility vehicle: Small,2.0,4.0,AV10,X,7.6,7.0,7.3,39.0,171.0,6.0,7.0
2023.0,Toyota,Corolla Cross AWD,Sport utility vehicle: Small,2.0,4.0,AV10,X,8.1,7.4,7.8,36.0,182.0,6.0,7.0
2023.0,Toyota,Corolla Cross Hybrid AWD,Sport utility vehicle: Small,2.0,4.0,AV6,X,5.2,6.2,5.6,50.0,130.0,8.0,7.0
2023.0,Toyota,Crown AWD,Mid-size,2.4,4.0,AS6,X,8.1,7.3,7.8,36.0,182.0,6.0,7.0
2023.0,Toyota,Crown AWD,Mid-size,2.5,4.0,AV,X,5.6,5.7,5.7,50.0,133.0,8.0,7.0
2023.0,Toyota,GR Corolla,Subcompact,1.6,3.0,M6,Z,11.1,8.3,9.8,29.0,229.0,5.0,5.0
2023.0,Toyota,GR Supra 2.0,Two-seater,2.0,4.0,AS8,Z,9.3,7.7,8.6,33.0,200.0,6.0,7.0
2023.0,Toyota,GR Supra 3.0,Two-seater,3.0,6.0,AS8,Z,10.2,7.7,9.1,31.0,212.0,5.0,5.0
2023.0,Toyota,GR Supra 3.0,Two-seater,3.0,6.0,M6,Z,12.7,8.8,10.9,26.0,255.0,5.0,5.0
2023.0,Toyota,GR86,Minicompact,2.4,4.0,AS6,Z,11.1,7.7,9.6,29.0,225.0,5.0,3.0
2023.0,Toyota,GR86,Minicompact,2.4,4.0,M6,Z,11.9,8.7,10.5,27.0,247.0,5.0,3.0
2023.0,Toyota,Highlander AWD,Sport utility vehicle: Small,2.4,4.0,AS8,X,11.0,8.4,9.9,29.0,231.0,5.0,7.0
2023.0,Toyota,Highlander Hybrid AWD,Sport utility vehicle: Standard,2.5,4.0,AV,X,6.7,6.8,6.7,42.0,158.0,7.0,7.0
2023.0,Toyota,Highlander Hybrid AWD Limited/Platinum,Sport utility vehicle: Standard,2.5,4.0,AV,X,6.6,6.8,6.7,42.0,156.0,7.0,7.0
2023.0,Toyota,RAV4,Sport utility vehicle: Small,2.5,4.0,AS8,X,8.8,6.8,7.9,36.0,184.0,6.0,7.0
2023.0,Toyota,RAV4 AWD,Sport utility vehicle: Small,2.5,4.0,AS8,X,9.5,7.2,8.5,33.0,199.0,6.0,6.0
2023.0,Toyota,RAV4 AWD (Stop/Start),Sport utility vehicle: Small,2.5,4.0,AS8,X,8.8,7.1,8.0,35.0,187.0,6.0,6.0
2023.0,Toyota,RAV4 AWD LE,Sport utility vehicle: Small,2.5,4.0,AS8,X,8.7,6.9,7.9,36.0,184.0,6.0,6.0
2023.0,Toyota,RAV4 Hybrid AWD,Sport utility vehicle: Small,2.5,4.0,AV,X,5.8,6.3,6.0,47.0,141.0,7.0,7.0
2023.0,Toyota,Sequoia 4WD,Sport utility vehicle: Standard,3.4,6.0,AS10,X,12.6,10.5,11.7,24.0,273.0,4.0,5.0
2023.0,Toyota,Sienna,Minivan,2.5,4.0,AV,X,6.6,6.5,6.6,43.0,154.0,7.0,7.0
2023.0,Toyota,Sienna AWD,Minivan,2.5,4.0,AV,X,6.8,6.6,6.7,42.0,158.0,7.0,7.0
2023.0,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6.0,AS6,X,13.0,10.5,11.9,24.0,278.0,4.0,5.0
2023.0,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6.0,M6,X,13.8,11.4,12.7,22.0,299.0,4.0,5.0
2023.0,Toyota,Tacoma 4WD D-Cab TRD Off-Road/PRO,Pickup truck: Small,3.5,6.0,M6,X,13.8,11.7,12.9,22.0,300.0,4.0,5.0
2023.0,Toyota,Tundra,Pickup truck: Standard,3.4,6.0,AS10,X,13.1,10.1,11.8,24.0,277.0,4.0,5.0
2023.0,Toyota,Tundra 4WD,Pickup truck: Standard,3.4,6.0,AS10,X,13.7,10.8,12.4,23.0,291.0,4.0,5.0
2023.0,Toyota,Tundra 4WD TRD,Pickup truck: Standard,3.4,6.0,AS10,X,13.5,10.6,12.2,23.0,286.0,4.0,5.0
2023.0,Toyota,Tundra Hybrid 4WD,Pickup truck: Standard,3.4,6.0,AS10,X,12.7,10.5,11.7,24.0,274.0,4.0,5.0
2023.0,Toyota,Tundra Hybrid 4WD TRD PRO,Pickup truck: Standard,3.4,6.0,AS10,X,12.9,11.6,12.3,23.0,287.0,4.0,5.0
2023.0,Toyota,Venza AWD,Sport utility vehicle: Small,2.5,4.0,AV,X,5.9,6.4,6.1,46.0,142.0,7.0,7.0
2023.0,Volkswagen,Atlas,Sport utility vehicle: Small,2.0,4.0,AS8,X,11.0,9.3,10.2,28.0,240.0,5.0,3.0
2023.0,Volkswagen,Atlas 4MOTION,Sport utility vehicle: Small,2.0,4.0,AS8,X,11.8,9.8,10.9,26.0,255.0,5.0,3.0
2023.0,Volkswagen,Atlas 4MOTION,Sport utility vehicle: Small,3.6,6.0,AS8,X,13.4,10.1,11.9,24.0,279.0,4.0,5.0
2023.0,Volkswagen,Atlas Cross Sport,Sport utility vehicle: Small,2.0,4.0,AS8,X,11.0,9.6,10.3,27.0,243.0,5.0,3.0
2023.0,Volkswagen,Atlas Cross Sport 4MOTION,Sport utility vehicle: Small,2.0,4.0,AS8,X,11.8,9.8,10.9,26.0,256.0,5.0,3.0
2023.0,Volkswagen,Atlas Cross Sport 4MOTION,Sport utility vehicle: Small,3.6,6.0,AS8,X,13.1,10.0,11.7,24.0,275.0,4.0,5.0
2023.0,Volkswagen,Golf GTI,Compact,2.0,4.0,AM7,X,9.7,7.0,8.5,33.0,198.0,6.0,5.0
2023.0,Volkswagen,Golf GTI,Compact,2.0,4.0,M6,X,10.0,7.3,8.8,32.0,205.0,5.0,5.0
2023.0,Volkswagen,Golf R,Compact,2.0,4.0,A7,Z,10.3,7.7,9.1,31.0,213.0,5.0,5.0
2023.0,Volkswagen,Golf R,Compact,2.0,4.0,M6,Z,11.8,8.3,10.2,28.0,237.0,5.0,5.0
2023.0,Volkswagen,Jetta,Compact,1.5,4.0,AS8,X,7.7,5.7,6.8,42.0,159.0,7.0,7.0
2023.0,Volkswagen,Jetta Comfortline/Highline,Compact,1.5,4.0,AS8,X,8.1,5.8,7.1,40.0,167.0,6.0,7.0
2023.0,Volkswagen,Jetta,Compact,1.5,4.0,M6,X,8.2,5.6,7.0,40.0,165.0,7.0,7.0
2023.0,Volkswagen,Jetta GLI,Compact,2.0,4.0,AM7,X,9.0,6.5,7.9,36.0,185.0,6.0,7.0
2023.0,Volkswagen,Jetta GLI,Compact,2.0,4.0,M6,X,9.1,6.4,7.9,36.0,186.0,6.0,7.0
2023.0,Volkswagen,Taos,Sport utility vehicle: Small,1.5,4.0,AS8,X,8.4,6.6,7.6,37.0,178.0,6.0,7.0
2023.0,Volkswagen,Taos 4MOTION,Sport utility vehicle: Small,1.5,4.0,AM7,X,9.5,7.3,8.5,33.0,200.0,6.0,7.0
2023.0,Volkswagen,Tiguan 4MOTION,Sport utility vehicle: Small,2.0,4.0,AS8,X,10.6,8.0,9.4,30.0,222.0,5.0,7.0
2023.0,Volkswagen,Tiguan R-Line 4MOTION,Sport utility vehicle: Small,2.0,4.0,AS8,X,11.0,8.3,9.8,29.0,229.0,5.0,7.0
2023.0,Volvo,S60 B5,Compact,2.0,4.0,AS8,Z,9.0,6.7,8.0,35.0,186.0,6.0,5.0
2023.0,Volvo,S60 B5 AWD,Compact,2.0,4.0,AS8,Z,9.4,6.9,8.3,34.0,193.0,6.0,5.0
2023.0,Volvo,S90 B6 AWD,Mid-size,2.0,4.0,AS8,Z,10.3,7.5,9.0,31.0,211.0,5.0,7.0
2023.0,Volvo,V60 B6 AWD,Station wagon: Small,2.0,4.0,AS8,Z,10.3,7.6,9.1,31.0,212.0,5.0,7.0
2023.0,Volvo,V60 CC B5 AWD,Station wagon: Small,2.0,4.0,AS8,Z,10.1,7.7,9.0,31.0,211.0,5.0,5.0
2023.0,Volvo,V90 CC B6 AWD,Station wagon: Mid-size,2.0,4.0,AS8,Z,10.9,8.3,9.7,29.0,227.0,5.0,7.0
2023.0,Volvo,XC40 B4 AWD,Sport utility vehicle: Small,2.0,4.0,AS8,Z,10.0,7.6,8.9,32.0,208.0,5.0,5.0
2023.0,Volvo,XC40 B5 AWD,Sport utility vehicle: Small,2.0,4.0,AS8,Z,10.2,7.9,9.2,31.0,215.0,5.0,5.0
2023.0,Volvo,XC60 B5 AWD,Sport utility vehicle: Small,2.0,4.0,AS8,Z,10.3,8.2,9.4,30.0,218.0,5.0,5.0
2023.0,Volvo,XC60 B6 AWD,Sport utility vehicle: Small,2.0,4.0,AS8,Z,11.1,8.7,10.0,28.0,233.0,5.0,7.0
2023.0,Volvo,XC90 B5 AWD,Sport utility vehicle: Standard,2.0,4.0,AS8,Z,10.5,8.4,9.6,29.0,223.0,5.0,5.0
2023.0,Volvo,XC90 B6 AWD,Sport utility vehicle: Standard,2.0,4.0,AS8,Z,11.9,9.1,10.6,27.0,249.0,5.0,7.0
2024.0,Acura,Integra A-SPEC,Full-size,1.5,4.0,AV7,Z,8.1,6.5,7.4,38.0,172.0,6.0,7.0
2024.0,Acura,Integra A-SPEC,Full-size,1.5,4.0,M6,Z,8.9,6.5,7.8,36.0,181.0,6.0,6.0
2024.0,Acura,Integra Type S,Full-size,2.0,4.0,M6,Z,11.1,8.3,9.9,29.0,230.0,5.0,6.0
2024.0,Acura,MDX SH-AWD,Sport utility vehicle: Small,3.5,6.0,AS10,Z,12.6,9.4,11.2,25.0,263.0,4.0,5.0
2024.0,Acura,MDX SH-AWD Type S,Sport utility vehicle: Standard,3.0,6.0,AS10,Z,13.8,11.2,12.4,23.0,291.0,4.0,5.0
2024.0,Acura,RDX SH-AWD,Sport utility vehicle: Small,2.0,4.0,AS10,Z,11.0,8.6,9.9,29.0,232.0,5.0,6.0
2024.0,Acura,RDX SH-AWD A-SPEC,Sport utility vehicle: Small,2.0,4.0,AS10,Z,11.3,9.1,10.3,27.0,241.0,5.0,6.0
2024.0,Acura,TLX SH-AWD A-SPEC,Compact,2.0,4.0,AS10,Z,11.3,8.1,9.8,29.0,231.0,5.0,7.0
2024.0,Acura,TLX Type S (Performance Tire),Compact,3.0,6.0,AS10,Z,12.3,9.8,11.2,25.0,261.0,4.0,5.0
2024.0,Alfa Romeo,Giulia,Mid-size,2.0,4.0,A8,Z,10.0,7.2,8.7,32.0,205.0,5.0,5.0
2024.0,Alfa Romeo,Giulia AWD,Mid-size,2.0,4.0,A8,Z,10.5,7.7,9.2,31.0,217.0,5.0,5.0
2024.0,Alfa Romeo,Giulia Quadrifoglio,Mid-size,2.9,6.0,A8,Z,13.5,9.3,11.6,24.0,271.0,4.0,3.0
2024.0,Alfa Romeo,Stelvio,Sport utility vehicle: Small,2.0,4.0,A8,Z,10.3,8.1,9.3,30.0,218.0,5.0,5.0
2024.0,Alfa Romeo,Stelvio AWD,Sport utility vehicle: Small,2.0,4.0,A8,Z,10.8,8.3,9.6,29.0,226.0,5.0,5.0
2024.0,Alfa Romeo,Stelvio AWD Quadrifoglio,Sport utility vehicle: Small,2.9,6.0,A8,Z,13.9,10.3,12.3,23.0,288.0,4.0,3.0
2024.0,Alfa Romeo,Tonale AWD,Sport utility vehicle: Small,2.0,4.0,A9,X,11.2,8.2,9.8,29.0,231.0,5.0,7.0
2024.0,Aston Martin,DB12,Minicompact,4.0,8.0,A8,Z,15.9,10.5,13.5,21.0,316.0,3.0,5.0
2024.0,Aston Martin,DBS V12,Minicompact,5.2,12.0,A8,Z,16.4,10.7,13.8,20.0,324.0,3.0,3.0
2024.0,Aston Martin,DBX V8,Sport utility vehicle: Standard,4.0,8.0,A9,Z,16.8,11.9,14.6,19.0,343.0,3.0,5.0
2024.0,Aston Martin,DBX707,Sport utility vehicle: Standard,4.0,8.0,A9,Z,15.7,12.0,14.0,20.0,329.0,3.0,5.0
2024.0,Aston Martin,Valour,Two-seater,5.2,12.0,M6,Z,18.9,13.1,16.3,17.0,383.0,2.0,3.0
2024.0,Audi,A3 40 TFSI quattro,Subcompact,2.0,4.0,AM7,X,9.2,6.9,8.1,35.0,191.0,6.0,7.0
2024.0,Audi,A4 45 TFSI quattro,Compact,2.0,4.0,AM7,Z,10.0,7.4,8.8,32.0,208.0,5.0,5.0
2024.0,Audi,A4 allroad 45 TFSI quattro,Station wagon: Small,2.0,4.0,AM7,Z,10.3,7.8,9.2,31.0,215.0,5.0,5.0
2024.0,Audi,A5 Cabriolet 45 TFSI quattro,Subcompact,2.0,4.0,AM7,Z,9.8,7.1,8.6,33.0,202.0,5.0,5.0
2024.0,Audi,A5 Coupé 45 TFSI quattro,Subcompact,2.0,4.0,AM7,Z,10.0,7.4,8.8,32.0,208.0,5.0,5.0
2024.0,Audi,A5 Sportback 45 TFSI quattro,Mid-size,2.0,4.0,AM7,Z,10.0,7.4,8.8,32.0,208.0,5.0,5.0
2024.0,Audi,A6 45 TFSI quattro,Mid-size,2.0,4.0,AM7,Z,10.4,7.2,9.0,31.0,210.0,5.0,5.0
2024.0,Audi,A6 55 TFSI quattro,Mid-size,3.0,6.0,AM7,Z,10.9,8.0,9.6,29.0,225.0,5.0,5.0
